Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3109.24,Powered Ascent,71.15,-3.13,60.97,7.72,7.72,7.72,0.00,4.44,43.86,65.68,97685.28,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.30,4.44,43.86,-5.50,-53.12,-12.81,-32.38,-29.69,-24.06,0.70,0.48,0.34,0.42,71.38,4.02,64.51,0.00,0.00,0.00,-45.00,0,1,3,0
3109.24,Powered Ascent,71.16,-3.12,61.98,7.73,7.73,7.73,0.00,4.06,43.92,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.22,4.06,43.92,-4.31,-54.44,-13.12,-32.38,-29.69,-24.06,0.70,0.48,0.33,0.41,71.22,3.92,63.41,0.00,0.00,0.00,-45.00,0,1,3,0
3109.25,Powered Ascent,71.19,-3.11,63.11,7.76,7.76,7.76,0.00,4.01,43.93,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.21,4.01,43.93,-2.88,-56.94,-13.19,-32.38,-29.69,-24.06,0.70,0.48,0.33,0.41,71.16,3.87,62.85,0.00,0.00,0.00,-45.00,0,1,3,0
3109.27,Powered Ascent,71.21,-3.10,64.21,7.80,7.80,7.80,0.00,4.51,43.78,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.07,4.51,43.78,-2.44,-57.75,-13.19,-32.38,-29.69,-24.06,0.71,0.48,0.32,0.40,71.10,3.80,62.28,0.00,0.00,0.00,-45.00,0,1,3,0
3109.28,Powered Ascent,71.24,-3.09,65.29,7.83,7.83,7.83,0.00,4.31,43.89,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.33,4.31,43.89,-2.44,-57.75,-13.19,-32.38,-29.69,-24.06,0.71,0.48,0.32,0.40,71.04,3.74,61.69,0.00,0.00,0.00,-45.00,0,1,3,0
3109.29,Powered Ascent,71.25,-3.08,66.18,7.84,7.84,7.84,0.00,3.55,43.98,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.06,3.55,43.98,-2.00,-59.00,-13.38,-29.25,-30.19,-26.38,0.71,0.48,0.32,0.40,71.04,3.74,61.69,0.00,0.00,0.00,-45.00,0,1,3,0
3109.29,Powered Ascent,71.25,-3.08,66.97,7.85,7.85,7.85,0.00,3.60,44.03,72.13,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.32,3.60,44.03,-1.06,-59.81,-13.38,-29.25,-30.19,-26.38,0.71,0.49,0.31,0.39,70.95,3.61,60.50,0.00,0.00,0.00,-45.00,0,1,3,0
3109.31,Powered Ascent,71.29,-3.06,68.28,7.88,7.88,7.88,0.00,3.56,43.88,79.51,97610.55,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.77,3.56,43.88,0.62,-62.62,-13.81,-29.25,-30.19,-26.38,0.71,0.49,0.31,0.39,70.92,3.53,59.88,0.00,0.00,0.00,-45.00,0,1,3,0
3109.32,Powered Ascent,71.31,-3.05,69.49,7.91,7.91,7.91,0.00,3.69,43.84,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.81,3.69,43.84,0.94,-63.62,-14.12,-29.25,-30.19,-26.38,0.72,0.49,0.31,0.39,70.89,3.47,59.25,0.00,0.00,0.00,-45.00,0,1,3,0
3109.33,Powered Ascent,71.33,-3.04,70.58,7.93,7.93,7.93,0.00,3.11,43.88,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.53,3.11,43.88,0.94,-63.62,-14.12,-29.25,-30.19,-26.38,0.72,0.49,0.30,0.38,70.86,3.39,58.61,0.00,0.00,0.00,-45.00,0,1,3,0
3109.34,Powered Ascent,71.34,-3.04,71.57,7.94,7.94,7.94,0.00,2.85,43.99,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.75,2.85,43.99,0.81,-64.75,-14.06,-24.06,-31.75,-26.56,0.72,0.49,0.30,0.38,70.86,3.39,58.61,0.00,0.00,0.00,-45.00,0,1,3,0
3109.34,Powered Ascent,71.34,-3.04,72.45,7.94,7.94,7.94,0.00,3.31,43.88,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.80,3.31,43.88,1.62,-66.12,-14.19,-24.06,-31.75,-26.56,0.72,0.50,0.30,0.38,70.82,3.23,57.30,0.00,0.00,0.00,-45.00,0,1,3,0
3109.36,Powered Ascent,71.37,-3.02,73.62,7.98,7.98,7.98,0.00,2.39,44.09,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.86,2.39,44.09,2.75,-69.12,-14.69,-24.06,-31.75,-26.56,0.72,0.50,0.29,0.37,70.81,3.14,56.62,0.00,0.00,0.00,-45.00,0,1,3,0
3109.37,Powered Ascent,71.40,-3.01,74.69,8.01,8.01,8.01,0.00,2.88,43.87,79.51,97525.05,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.56,2.88,43.87,3.00,-70.69,-15.31,-24.06,-31.75,-26.56,0.73,0.50,0.29,0.37,70.80,3.06,55.92,0.00,0.00,0.00,-45.00,0,1,3,0
3109.38,Powered Ascent,71.43,-3.00,75.95,8.04,8.04,8.04,0.00,3.01,43.89,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.89,3.01,43.89,3.00,-70.69,-15.31,-24.06,-31.75,-26.56,0.73,0.50,0.29,0.36,70.79,2.97,55.21,0.00,0.00,0.00,-45.00,0,1,3,0
3109.39,Powered Ascent,71.43,-3.00,76.95,8.04,8.04,8.04,0.00,1.67,44.18,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.84,1.67,44.18,3.00,-72.00,-15.50,-19.25,-31.75,-27.25,0.73,0.50,0.29,0.36,70.79,2.97,55.21,0.00,0.00,0.00,-45.00,0,1,3,0
3109.40,Powered Ascent,71.44,-3.00,77.99,8.05,8.05,8.05,0.00,2.11,44.10,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.07,2.11,44.10,3.81,-73.12,-15.94,-19.25,-31.75,-27.25,0.73,0.51,0.28,0.36,70.80,2.79,53.76,0.00,0.00,0.00,-45.00,0,1,3,0
3109.41,Powered Ascent,71.46,-2.99,79.18,8.08,8.08,8.08,0.00,2.81,43.74,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.44,2.81,43.74,4.12,-74.19,-15.94,-19.25,-31.75,-27.25,0.74,0.51,0.28,0.35,70.80,2.71,53.02,0.00,0.00,0.00,-45.00,0,1,3,0
3109.42,Powered Ascent,71.49,-2.98,80.33,8.10,8.10,8.10,0.00,1.96,43.87,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.23,1.96,43.87,3.56,-76.56,-16.69,-19.25,-31.75,-27.25,0.74,0.51,0.27,0.35,70.80,2.62,52.27,0.00,0.00,0.00,-45.00,0,1,3,0
3109.43,Powered Ascent,71.52,-2.97,81.46,8.13,8.13,8.13,0.00,1.52,43.99,86.98,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.39,1.52,43.99,3.56,-76.56,-16.69,-19.25,-31.75,-27.25,0.74,0.51,0.27,0.34,70.80,2.53,51.50,0.00,0.00,0.00,-45.00,0,1,3,0
3109.44,Powered Ascent,71.52,-2.97,82.54,8.13,8.13,8.13,0.00,0.99,44.27,94.82,97438.56,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,10.13,0.99,44.27,3.44,-77.62,-17.31,-15.69,-31.50,-27.56,0.74,0.51,0.27,0.34,70.80,2.53,51.50,0.00,0.00,0.00,-45.00,0,1,3,0
3109.45,Powered Ascent,71.53,-2.96,83.68,8.14,8.14,8.14,0.00,0.08,44.35,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.63,0.08,44.35,4.19,-79.06,-17.44,-15.69,-31.50,-27.56,0.74,0.52,0.26,0.33,70.82,2.35,49.93,0.00,0.00,0.00,-45.00,0,1,3,0
3109.46,Powered Ascent,71.56,-2.95,85.04,8.18,8.18,8.18,0.00,1.59,43.97,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.77,1.59,43.97,4.19,-82.06,-18.38,-15.69,-31.50,-27.56,0.75,0.52,0.26,0.33,70.83,2.26,49.12,0.00,0.00,0.00,-45.00,0,1,3,0
3109.47,Powered Ascent,71.59,-2.94,86.29,8.19,8.19,8.19,0.00,0.56,43.67,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,7.57,0.56,43.67,3.94,-84.44,-18.12,-15.69,-31.50,-27.56,0.75,0.52,0.25,0.32,70.83,2.15,48.29,0.00,0.00,0.00,-45.00,0,1,3,0
3109.48,Powered Ascent,71.60,-2.94,87.42,8.20,8.20,8.20,0.00,2.15,43.66,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.38,2.15,43.66,3.94,-84.44,-18.12,-15.69,-31.50,-27.56,0.75,0.52,0.25,0.32,70.82,2.05,47.45,0.00,0.00,0.00,-45.00,0,1,3,0
3109.49,Powered Ascent,71.61,-2.93,88.44,8.21,8.21,8.21,0.00,1.01,43.87,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.14,1.01,43.87,1.94,-85.56,-18.81,-12.25,-30.38,-27.06,0.75,0.52,0.25,0.32,70.82,2.05,47.45,0.00,0.00,0.00,-45.00,0,1,3,0
3109.50,Powered Ascent,71.61,-2.93,89.33,8.21,8.21,8.21,0.00,-0.10,44.33,94.82,97347.88,29.80,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,9.97,-0.10,44.33,2.44,-86.56,-19.44,-12.25,-30.38,-27.06,0.75,0.53,0.24,0.31,70.82,1.86,45.73,0.00,0.00,0.00,-45.00,0,1,3,0
3109.51,Coasting,71.65,-2.92,90.81,8.24,8.24,8.24,0.00,-0.19,44.01,103.30,97249.75,29.79,-771902976.00,427047328.00,232.91,69.36,-3.73,-43.20,309.36,14,8.60,-0.19,44.01,3.06,-88.06,-19.62,-12.25,-30.38,-27.06,0.76,0.53,0.23,0.30,70.81,1.75,44.85,0.00,0.00,0.00,-45.00,0,1,3,0
3109.92,Coasting,75.08,-2.12,133.86,8.74,8.74,8.74,0.00,-3.09,43.84,162.32,96569.73,29.79,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,1.34,-3.09,43.84,-10.44,-149.62,-27.31,-4.69,-18.75,-27.50,0.82,0.57,-0.06,-0.00,69.37,-5.50,-4.47,0.00,0.00,0.00,-45.00,0,1,3,0
3109.99,Coasting,75.26,-2.24,145.36,7.91,7.91,7.91,0.00,-3.04,43.72,173.66,96439.55,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-1.29,-3.04,43.72,-8.75,-155.69,-29.94,-10.19,-17.38,-29.56,0.82,0.56,-0.13,-0.07,69.89,-7.26,-15.01,0.00,0.00,0.00,-45.00,0,1,3,0
3110.00,Coasting,74.83,-2.45,149.11,7.02,7.02,7.02,0.00,-2.25,43.40,173.66,96439.55,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-1.73,-2.25,43.40,-8.25,-156.94,-30.94,-10.19,-17.38,-29.56,0.81,0.56,-0.14,-0.08,70.01,-7.49,-16.55,0.00,0.00,0.00,-45.00,0,1,3,0
3110.01,Coasting,74.48,-2.64,152.66,6.25,6.25,6.25,0.00,-2.79,43.61,173.66,96439.55,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-1.97,-2.79,43.61,-7.62,-157.25,-31.12,-10.19,-17.38,-29.56,0.81,0.56,-0.14,-0.09,70.14,-7.73,-18.10,0.00,0.00,0.00,-45.00,0,1,3,0
3110.02,Coasting,74.17,-2.80,155.84,5.57,5.57,5.57,0.00,-2.66,43.56,173.66,96439.55,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-1.77,-2.66,43.56,-7.12,-158.25,-31.06,-10.19,-17.38,-29.56,0.81,0.56,-0.15,-0.10,70.28,-7.96,-19.66,0.00,0.00,0.00,-45.00,0,1,3,0
3110.03,Coasting,73.89,-2.94,159.60,4.97,4.97,4.97,0.00,-2.31,43.42,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-1.75,-2.31,43.42,-7.12,-158.25,-31.06,-12.69,-17.25,-29.38,0.81,0.55,-0.16,-0.11,70.43,-8.19,-21.23,0.00,0.00,0.00,-45.00,0,1,3,0
3110.04,Coasting,73.63,-3.07,162.87,4.44,4.44,4.44,0.00,-2.12,43.33,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-2.47,-2.12,43.33,-6.69,-158.88,-31.81,-12.69,-17.25,-29.38,0.81,0.55,-0.16,-0.11,70.43,-8.19,-21.23,0.00,0.00,0.00,-45.00,0,1,3,0
3110.05,Coasting,73.40,-3.19,165.69,3.96,3.96,3.96,0.00,-2.20,43.36,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-2.88,-2.20,43.36,-6.50,-159.25,-32.44,-12.69,-17.25,-29.38,0.80,0.55,-0.18,-0.13,70.78,-8.62,-24.39,0.00,0.00,0.00,-45.00,0,1,3,0
3110.06,Coasting,73.21,-3.30,168.83,3.51,3.51,3.51,0.00,-2.14,43.32,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-2.86,-2.14,43.32,-5.69,-160.81,-33.25,-12.69,-17.25,-29.38,0.80,0.55,-0.19,-0.14,70.96,-8.83,-25.98,0.00,0.00,0.00,-45.00,0,1,3,0
3110.07,Coasting,73.03,-3.40,171.60,3.10,3.10,3.10,0.00,-1.63,43.13,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.68,-1.63,43.13,-5.12,-161.88,-33.75,-12.69,-17.25,-29.38,0.80,0.55,-0.20,-0.15,71.17,-9.02,-27.59,0.00,0.00,0.00,-45.00,0,1,3,0
3110.08,Coasting,72.86,-3.48,174.03,2.73,2.73,2.73,0.00,-1.17,42.94,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.57,-1.17,42.94,-5.12,-161.88,-33.75,-12.69,-17.25,-29.38,0.80,0.55,-0.21,-0.16,71.37,-9.22,-29.21,0.00,0.00,0.00,-45.00,0,1,3,0
3110.09,Coasting,72.70,-3.57,176.13,2.39,2.39,2.39,0.00,-1.37,43.01,186.02,96297.80,29.69,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.87,-1.37,43.01,-5.19,-162.50,-34.12,-15.88,-17.69,-29.56,0.80,0.55,-0.21,-0.16,71.37,-9.22,-29.21,0.00,0.00,0.00,-45.00,0,1,3,0
3110.10,Coasting,72.55,-3.64,178.73,2.08,2.08,2.08,0.00,-1.48,43.02,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-2.96,-1.48,43.02,-5.31,-163.25,-34.56,-15.88,-17.69,-29.56,0.79,0.54,-0.23,-0.18,71.80,-9.57,-32.46,0.00,0.00,0.00,-45.00,0,1,3,0
3110.11,Coasting,72.43,-3.71,181.76,1.77,1.77,1.77,0.00,-1.16,42.97,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.32,-1.16,42.97,-5.00,-163.81,-36.19,-15.88,-17.69,-29.56,0.79,0.54,-0.24,-0.19,72.03,-9.73,-34.10,0.00,0.00,0.00,-45.00,0,1,3,0
3110.12,Coasting,72.30,-3.78,184.46,1.49,1.49,1.49,0.00,-1.56,43.04,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.82,-1.56,43.04,-4.56,-164.50,-36.81,-15.88,-17.69,-29.56,0.78,0.54,-0.25,-0.20,72.26,-9.88,-35.75,0.00,0.00,0.00,-45.00,0,1,3,0
3110.13,Coasting,72.19,-3.85,186.84,1.22,1.22,1.22,0.00,-0.83,42.81,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.08,-0.83,42.81,-4.56,-164.50,-36.81,-15.88,-17.69,-29.56,0.78,0.54,-0.26,-0.21,72.50,-10.02,-37.41,0.00,0.00,0.00,-45.00,0,1,3,0
3110.14,Coasting,72.08,-3.90,188.93,0.98,0.98,0.98,0.00,-0.91,42.77,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.92,-0.91,42.77,-4.69,-164.69,-37.06,-18.06,-17.06,-27.69,0.78,0.54,-0.26,-0.21,72.50,-10.02,-37.41,0.00,0.00,0.00,-45.00,0,1,3,0
3110.15,Coasting,71.97,-3.95,190.73,0.76,0.76,0.76,0.00,-1.02,42.86,198.54,96154.36,29.66,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.06,-1.02,42.86,-4.44,-165.19,-37.94,-18.06,-17.06,-27.69,0.77,0.53,-0.27,-0.23,73.00,-10.26,-40.74,0.00,0.00,0.00,-45.00,0,1,3,0
3110.16,Coasting,71.88,-4.01,193.69,0.53,0.53,0.53,0.00,-0.72,42.72,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-4.90,-0.72,42.72,-5.12,-166.94,-39.25,-18.06,-17.06,-27.69,0.76,0.53,-0.28,-0.24,73.25,-10.37,-42.43,0.00,0.00,0.00,-45.00,0,1,3,0
3110.17,Coasting,71.79,-4.06,196.33,0.32,0.32,0.32,0.00,-0.50,42.60,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-4.51,-0.50,42.60,-5.75,-168.00,-39.50,-18.06,-17.06,-27.69,0.76,0.52,-0.29,-0.25,73.50,-10.47,-44.12,0.00,0.00,0.00,-45.00,0,1,3,0
3110.18,Coasting,71.70,-4.11,198.84,0.11,0.11,0.11,0.00,-0.30,42.60,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.62,-0.30,42.60,-5.75,-168.00,-39.50,-18.06,-17.06,-27.69,0.76,0.52,-0.30,-0.26,73.76,-10.55,-45.82,0.00,0.00,0.00,-45.00,0,1,3,0
3110.19,Coasting,71.62,-4.15,200.73,-0.06,-0.06,-0.06,0.00,0.52,42.16,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-3.85,0.52,42.16,-5.69,-168.62,-40.25,-21.25,-16.50,-26.06,0.76,0.52,-0.30,-0.26,73.76,-10.55,-45.82,0.00,0.00,0.00,-45.00,0,1,3,0
3110.20,Coasting,71.54,-4.19,202.69,-0.23,-0.23,-0.23,0.00,0.97,42.08,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-4.83,0.97,42.08,-7.06,-169.56,-40.69,-21.25,-16.50,-26.06,0.75,0.52,-0.32,-0.28,74.26,-10.70,-49.28,0.00,0.00,0.00,-45.00,0,1,3,0
3110.21,Coasting,71.46,-4.23,204.88,-0.42,-0.42,-0.42,0.00,0.74,42.29,209.78,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-6.41,0.74,42.29,-7.06,-170.94,-41.12,-21.25,-16.50,-26.06,0.74,0.51,-0.33,-0.29,74.51,-10.77,-51.01,0.00,0.00,0.00,-45.00,0,1,3,0
3110.22,Coasting,71.39,-4.27,207.52,-0.59,-0.59,-0.59,0.00,0.56,42.26,220.87,96025.77,29.71,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.48,0.56,42.26,-7.25,-173.06,-40.56,-21.25,-16.50,-26.06,0.73,0.51,-0.34,-0.30,74.76,-10.83,-52.76,0.00,0.00,0.00,-45.00,0,1,3,0
3110.23,Coasting,71.32,-4.31,210.04,-0.74,-0.74,-0.74,0.00,0.71,42.13,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-4.84,0.71,42.13,-7.25,-173.06,-40.56,-21.25,-16.50,-26.06,0.73,0.50,-0.34,-0.31,75.02,-10.89,-54.52,0.00,0.00,0.00,-45.00,1,1,3,0
3110.24,Coasting,71.25,-4.34,211.92,-0.88,-0.88,-0.88,0.00,0.39,42.28,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.41,0.39,42.28,-7.69,-174.06,-40.50,-23.38,-18.56,-22.75,0.73,0.50,-0.34,-0.31,75.02,-10.89,-54.52,0.00,0.00,0.00,-45.00,1,1,3,0
3110.25,Coasting,71.19,-4.37,213.89,-1.02,-1.02,-1.02,0.00,0.69,42.23,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.89,0.69,42.23,-8.19,-175.31,-41.44,-23.38,-18.56,-22.75,0.72,0.50,-0.36,-0.33,75.54,-10.97,-58.08,0.00,0.00,0.00,-45.00,1,1,3,0
3110.26,Coasting,71.13,-4.41,216.30,-1.19,-1.19,-1.19,0.00,0.72,42.33,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-6.84,0.72,42.33,-7.69,-177.06,-42.25,-23.38,-18.56,-22.75,0.71,0.49,-0.37,-0.34,75.80,-11.00,-59.88,0.00,0.00,0.00,-45.00,1,1,3,0
3110.27,Coasting,71.07,-4.44,218.43,-1.33,-1.33,-1.33,0.00,1.74,41.95,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-6.30,1.74,41.95,-7.56,-177.88,-42.19,-23.38,-18.56,-22.75,0.70,0.49,-0.38,-0.35,76.08,-11.02,-61.68,0.00,0.00,0.00,-45.00,1,1,3,0
3110.28,Coasting,71.01,-4.47,220.29,-1.46,-1.46,-1.46,0.00,1.62,41.85,220.87,95898.94,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.35,1.62,41.85,-7.56,-177.88,-42.19,-23.38,-18.56,-22.75,0.70,0.48,-0.39,-0.36,76.35,-11.04,-63.49,0.00,0.00,0.00,-45.00,1,1,3,0
3110.29,Coasting,70.95,-4.49,222.46,-1.57,-1.57,-1.57,0.00,2.07,41.73,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.50,2.07,41.73,-7.81,-179.31,-41.62,-25.69,-18.38,-20.50,0.70,0.48,-0.39,-0.36,76.35,-11.04,-63.49,0.00,0.00,0.00,-45.00,1,1,3,0
3110.30,Coasting,70.90,-4.51,224.36,-1.68,-1.68,-1.68,0.00,1.18,42.04,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.98,1.18,42.04,-8.62,-180.44,-42.00,-25.69,-18.38,-20.50,0.68,0.47,-0.41,-0.38,76.89,-11.07,-67.17,0.00,0.00,0.00,-45.00,1,1,3,0
3110.31,Coasting,70.84,-4.54,226.89,-1.82,-1.82,-1.82,0.00,2.26,41.94,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-7.41,2.26,41.94,-7.88,-182.75,-41.69,-25.69,-18.38,-20.50,0.68,0.47,-0.41,-0.39,77.16,-11.08,-69.01,0.00,0.00,0.00,-45.00,1,1,3,0
3110.32,Coasting,70.79,-4.57,229.14,-1.93,-1.93,-1.93,0.00,2.13,41.68,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.45,2.13,41.68,-6.88,-184.12,-41.19,-25.69,-18.38,-20.50,0.67,0.46,-0.42,-0.40,77.45,-11.08,-70.87,0.00,0.00,0.00,-45.00,1,1,3,0
3110.33,Coasting,70.74,-4.59,231.31,-2.04,-2.04,-2.04,0.00,2.16,41.67,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.51,2.16,41.67,-6.88,-184.12,-41.19,-25.69,-18.38,-20.50,0.66,0.46,-0.43,-0.41,77.74,-11.07,-72.75,0.00,0.00,0.00,-45.00,2,1,3,0
3110.34,Coasting,70.69,-4.60,232.85,-2.13,-2.13,-2.13,0.00,2.56,41.57,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.58,2.56,41.57,-8.12,-185.38,-41.69,-27.50,-18.50,-18.06,0.66,0.46,-0.43,-0.41,77.74,-11.07,-72.75,0.00,0.00,0.00,-45.00,2,1,3,0
3110.35,Coasting,70.65,-4.62,234.50,-2.23,-2.23,-2.23,0.00,3.05,41.66,233.54,95754.28,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-7.02,3.05,41.66,-8.31,-186.56,-41.38,-27.50,-18.50,-18.06,0.64,0.45,-0.45,-0.43,78.30,-11.04,-76.53,0.00,0.00,0.00,-45.00,2,1,3,0
3110.36,Coasting,70.60,-4.64,236.98,-2.34,-2.34,-2.34,0.00,3.17,41.47,246.44,95607.14,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.99,3.17,41.47,-7.81,-188.88,-40.88,-27.50,-18.50,-18.06,0.64,0.44,-0.46,-0.44,78.59,-11.02,-78.43,0.00,0.00,0.00,-45.00,2,1,3,0
3110.37,Coasting,70.55,-4.66,239.37,-2.43,-2.43,-2.43,0.00,3.71,41.33,246.44,95607.14,29.78,-771902912.00,427047232.00,233.60,70.07,-4.53,-42.51,309.36,12,-5.97,3.71,41.33,-7.50,-189.88,-41.06,-27.50,-18.50,-18.06,0.63,0.44,-0.46,-0.45,78.88,-10.98,-80.35,0.00,0.00,0.00,-45.00,2,1,3,0
