t,a_x,a_y,a_z,v_x,v_y,v_z,r_x,r_y,r_z
48.6399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,43.4728452300317
48.6799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,42.6351711504487
48.7199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,41.7974970708656
48.7599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,40.9598229912826
48.7999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,40.1221489116995
48.8399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,39.2844748321164
48.8799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,38.4468007525334
48.9199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,37.6091266729503
48.9599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,36.7714525933673
48.9999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,35.9337785137842
49.0399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,35.0961044342011
49.0799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,34.2584303546181
49.1199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,33.420756275035
49.1599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,32.583082195452
49.1999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,31.7454081158689
49.2399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,30.9077340362858
49.2799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,30.0700599567028
49.3199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,29.2323858771197
49.3599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,28.3947117975367
49.3999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,27.5570377179536
49.4399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,26.7193636383705
49.4799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,25.8816895587875
49.5199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,25.0440154792044
49.5599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,24.2063413996214
49.5999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,23.3686673200383
49.6399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,22.5309932404552
49.6799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,21.6933191608722
49.7199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,20.8556450812891
49.7599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,20.0179710017061
49.7999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,19.180296922123
49.8399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,18.3426228425399
49.8799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,17.5049487629569
49.9199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,16.6672746833738
49.9599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,15.8296006037908
49.9999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,14.9919265242077
50.0399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,14.1542524446246
50.0799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,13.3165783650416
50.1199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,12.4789042854585
50.1599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,11.6412302058755
50.1999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,10.8035561262924
50.2399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,9.96588204670935
50.2799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,9.12820796712629
50.3199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,8.29053388754323
50.3599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,7.45285980796017
50.3999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,6.61518572837711
50.4399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,5.77751164879405
50.4799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,4.93983756921099
50.5199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,4.10216348962793
50.5599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,3.26448941004488
50.5999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,2.42681533046182
50.6399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,1.58914125087876
50.6799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,0.751467171295699
50.7199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,-0.0862069082873605
